00:00					1.97
01:00					2.01
02:00					2.06
03:00					2.10
04:00					2.30
05:00					2.50
06:00					2.70
07:00					2.49
08:00					2.27
09:00					2.06
10:00					2.35
11:00					2.64
12:00					2.94
13:00					2.73
14:00					2.51
15:00					2.30
16:00					2.47
17:00					2.64
18:00					2.81
19:00					2.87
20:00					2.93
21:00					2.99
22:00					2.98
23:00					2.97
